r_shoulder_pan_joint,r_shoulder_lift_joint,r_upper_arm_roll_joint,r_elbow_flex_joint,r_forearm_roll_joint,r_wrist_flex_joint,r_wrist_roll_joint,RWrist = 6x,RWrist = 6y,RElbow = 7x,RElbow = 7y,RShoulder = 8x,RShoulder = 8y
0.1022580622,1.0606110725,-1.3778396781,-1.3751944399,-0.9396447142,-0.3267422296,0.7835295079,0.6574074074,0.5923913043,0.6666666667,0.7934782609,0.4722222222,0.7065217391
-0.8862167331,-0.051607934,-1.1763979507,-0.7517996463,-0.9701249445,-1.7400859155,0.441457265,0.6851851852,0.597826087,0.6851851852,0.8315217391,0.4768518519,0.6847826087
-1.8003255517,0.3427349645,0.3726228673,-0.5906632223,-0.3395157263,-0.519066688,1.4544548407,0.6759259259,0.6086956522,0.6712962963,0.7880434783,0.4814814815,0.6902173913
-0.0276568663,0.7026155434,-2.1546666248,-0.871366527,-2.0720686855,-1.6028526871,0.9909035892,0.6712962963,0.6141304348,0.6759259259,0.8369565217,0.4722222222,0.7173913043
-1.8287523645,0.4555432192,-1.5805429888,-1.2960327446,1.9749333242,-0.7169734906,1.5241257993,0.6805555556,0.6141304348,0.6759259259,0.8423913043,0.4814814815,0.75
-2.1075135386,0.4214878868,-1.8999291335,-0.5474956145,0.4516232378,-0.1286219564,0.1900704843,0.6805555556,0.625,0.6851851852,0.7826086957,0.4722222222,0.722826087
0.0574152023,0.8747859093,0.465509269,-0.5866136662,0.951071067,-1.9776598767,-2.6528446204,0.6759259259,0.6141304348,0.6712962963,0.8423913043,0.4675925926,0.7282608696
-1.2849184983,0.2744247498,-2.7767559439,-1.3507509016,-2.6320144854,-0.4697613842,-1.3709868647,0.6851851852,0.6141304348,0.6851851852,0.8369565217,0.4722222222,0.7173913043
-0.7808493259,-0.0202342024,-2.9751876693,-0.5755988621,1.6975595828,-0.3495617254,0.1618624219,0.6805555556,0.6086956522,0.6805555556,0.8260869565,0.4768518519,0.7282608696
0.0505673976,0.8360357032,-1.2430473327,-0.4264745779,1.0026527685,-0.3740050793,-2.017057705,0.6666666667,0.6086956522,0.6712962963,0.8315217391,0.4722222222,0.7282608696
-0.5698978411,0.39547561,-2.446750998,-1.3532626814,1.0192250717,-1.8080013063,-2.4671242181,0.6759259259,0.6195652174,0.6666666667,0.8423913043,0.4768518519,0.722826087
-0.0953340974,0.985350939,-1.0847601156,-0.2276999122,-2.3165482033,-0.9668876096,-1.7601500193,0.6666666667,0.6032608696,0.6712962963,0.8315217391,0.4675925926,0.7336956522
-1.9584231904,-0.2619571448,-2.4293656082,-0.99170183,2.048803911,-0.1691583572,-2.187813301,0.6851851852,0.6141304348,0.6805555556,0.8423913043,0.4768518519,0.7173913043
-1.6705844812,1.1444185943,-0.6748509875,-2.0030779274,-1.201775825,-0.1528686024,0.9208899025,0.6851851852,0.6032608696,0.5416666667,0.7282608696,0.462962963,0.7336956522
-1.5236712134,-0.0105683377,-1.838885468,-0.3374376148,-2.1722215962,-0.4573463327,2.5708410152,0.6805555556,0.597826087,0.6527777778,0.8315217391,0.4814814815,0.6956521739
-1.4394175395,0.1340923744,-0.6189529639,-1.9322299028,-1.877752472,-1.799486043,-2.3904858839,0.6759259259,0.6032608696,0.6851851852,0.8369565217,0.4861111111,0.7119565217
-0.2365789874,-0.0261835374,-1.3476037122,-0.5481596667,-0.3188032113,-1.0197607062,1.82434924,0.6805555556,0.7065217391,0.6759259259,0.8260869565,0.4814814815,0.8206521739
-0.0648280676,0.8456526026,-1.9638820049,-2.0138646033,-0.8050685906,-1.7692187599,-2.6803768133,0.6805555556,0.6576086957,0.6574074074,0.7934782609,0.4861111111,0.8097826087
-0.4019757611,0.1380781187,-2.7906725707,-0.2984488295,-0.2804762498,-0.7792306383,3.0785277108,0.625,0.6902173913,0.625,0.8206521739,0.4305555556,0.8206521739
-0.4816288331,-0.0732392646,-1.1749622151,-1.2531897612,-0.1157421841,-0.6245427321,-1.7219531288,0.6064814815,0.7010869565,0.6157407407,0.8695652174,0.4212962963,0.7880434783
-1.1611574333,-0.3349451497,-1.5334563094,-0.243001123,2.1897038388,-1.548941267,-2.4533393048,0.7222222222,0.5869565217,0.7222222222,0.7934782609,0.5138888889,0.7608695652
-0.1777728809,0.8348874475,0.2810509251,-0.8672969512,-2.1835882458,-0.5666055981,1.9211832548,0.7083333333,0.5760869565,0.7037037037,0.7934782609,0.5046296296,0.7554347826
-1.0454667607,0.7014979583,-0.8337856621,-1.6911632882,0.5274991532,-1.1769381577,-0.6287824182,0.712962963,0.5869565217,0.712962963,0.7989130435,0.5046296296,0.7934782609
-0.4300563999,-0.2005673587,-3.4531003745,-0.3298832355,-0.0768882956,-0.4960873021,-1.6928076342,0.6944444444,0.5923913043,0.6712962963,0.8043478261,0.4953703704,0.7608695652
-1.6786599158,0.3839915171,-1.7976967738,-1.8382236951,-1.0542441179,-1.7066393769,2.0014699662,0.7175925926,0.5869565217,0.7083333333,0.8043478261,0.5046296296,0.7608695652
-1.23609119,1.1247540406,0.4168663331,-0.3678978332,-0.5973575979,-0.6285544775,2.6090078003,0.7268518519,0.5815217391,0.7314814815,0.7989130435,0.5092592593,0.7554347826
-2.1021814877,1.0306627682,-2.3112857958,-0.9216418127,1.0001762384,-0.8590867777,-1.8552799978,0.7175925926,0.5815217391,0.7175925926,0.8043478261,0.5046296296,0.7880434783
-0.3448644868,0.5299838908,-0.2417482562,-2.1090603259,-1.2590287274,-0.6408529,2.9323387943,0.7083333333,0.5869565217,0.6990740741,0.7934782609,0.5,0.7826086957
-1.5688735054,0.6192010331,-0.1195216218,-1.0491729902,1.2350470338,-0.3561250004,-0.3657531021,0.7268518519,0.5923913043,0.712962963,0.8043478261,0.5185185185,0.7608695652
-0.9671970484,-0.2198557397,-1.3687374717,-1.2384107639,2.2811162997,-1.7623451623,2.6994437941,0.7083333333,0.5923913043,0.6990740741,0.7934782609,0.5092592593,0.75
-1.8634719408,0.8856609916,-2.4150635385,-0.1929457231,0.3888141243,-1.7386446221,0.4700449211,0.712962963,0.5869565217,0.7083333333,0.7989130435,0.5,0.7826086957
-0.8539022219,-0.0968097299,-0.4676547784,-1.3964679866,0.8385747323,-1.710925787,2.1512498624,0.7175925926,0.5923913043,0.7175925926,0.8097826087,0.5092592593,0.7391304348
-0.6636810951,0.3642435573,0.6377015785,-1.5238485592,1.4566437377,-1.7279896988,-0.5151097716,0.712962963,0.5815217391,0.712962963,0.7934782609,0.5092592593,0.7445652174
-1.6919056792,0.0624545831,0.3545751152,-0.8876836209,-0.4082127676,-0.6931700917,0.9413857403,0.7314814815,0.5869565217,0.7222222222,0.8043478261,0.5138888889,0.7554347826
-0.7929498952,0.81819826,0.2250552177,-1.1398061921,-3.1092379849,-1.3802775773,2.7969012841,0.7175925926,0.5869565217,0.7175925926,0.8043478261,0.5185185185,0.7608695652
0.0892752475,0.232184802,-2.7872252781,-1.5178152847,1.0436013479,-0.528782536,-1.2958191056,0.7083333333,0.5815217391,0.6944444444,0.7934782609,0.5,0.7336956522
-0.7410030876,0.930901677,-1.4833668064,-2.0171753325,-2.6883052353,-0.1652456037,-1.2390811123,0.6944444444,0.3641304348,0.6759259259,0.1195652174,0.4953703704,0.7554347826
-1.0183220276,1.2444185701,-1.748810575,-1.2551086897,-2.6391615351,-1.6417829524,-1.8019395748,0.7175925926,0.5923913043,0.7037037037,0.8043478261,0.5231481481,0.7880434783
-1.194395823,-0.1073315934,0.0097588882,-1.5438813832,1.2639596332,-1.4882506497,-2.3512743748,0.712962963,0.597826087,0.6944444444,0.8097826087,0.5138888889,0.7554347826
-1.6740004674,-0.1846050251,-1.5419289709,-0.25228937,0.2383553463,-0.2795587983,-0.1135364299,0.7222222222,0.5923913043,0.7222222222,0.8043478261,0.5231481481,0.7554347826
-1.0810525237,0.4401904601,-3.0080537457,-1.8049841837,-1.6124748468,-1.4364059476,0.523976837,0.7083333333,0.5869565217,0.6527777778,0.6358695652,0.5046296296,0.7880434783
0.0017744956,0.9444070676,-1.0708356118,-2.1069050254,1.8970232593,-1.7359925248,1.7284568295,0.6990740741,0.5923913043,0.6898148148,0.7989130435,0.5046296296,0.7880434783
-0.5540050178,0.2775408223,-3.0325845625,-1.1190293364,1.696952068,-1.517878825,2.9655239762,0.6805555556,0.6086956522,0.6481481481,0.8315217391,0.4861111111,0.7717391304
-2.0916564926,-0.2632806977,-1.2591544201,-0.2250724513,-1.545247548,-0.7263519767,-2.5189655597,0.7407407407,0.5815217391,0.7361111111,0.8043478261,0.5231481481,0.7608695652
-0.6922186956,1.1240268701,-1.2231359599,-1.2375733066,-1.1494257594,-1.0221504444,-0.5739203043,0.7083333333,0.5815217391,0.662037037,0.6630434783,0.5046296296,0.7989130435
0.2806542644,0.547932063,-1.5101598582,-1.1807765859,-2.6915387553,-0.2802384965,-2.9795415841,0.7083333333,0.3206521739,0.7037037037,0.0706521739,0.5185185185,0.6467391304
0.5124198839,0.9973825743,-1.6403602098,-0.218234525,-2.9211148143,-1.9691908757,-3.0068648137,0.712962963,0.5380434783,0.7083333333,0.7554347826,0.5324074074,0.625
0.0485324647,1.133615714,-0.1662088734,-0.8595584832,2.2730351519,-1.8435817677,1.163032536,0.7175925926,0.5434782609,0.7083333333,0.7391304348,0.5277777778,0.6467391304
-0.5673258456,0.0277905152,-2.4548616725,-0.2309838641,2.4464489797,-1.5805067201,-2.0198552799,0.712962963,0.5434782609,0.7083333333,0.7608695652,0.5324074074,0.652173913
-0.7899203533,0.8779984454,0.1730185345,-1.7309304382,0.246802266,-0.3982386725,-0.2757777051,0.7314814815,0.5434782609,0.7222222222,0.7663043478,0.537037037,0.652173913
-0.3117958596,0.4831492592,-0.4197183189,-1.7561258135,-1.1471864751,-0.7981969733,2.2545293845,0.7222222222,0.8097826087,0.6944444444,0.9347826087,0.4953703704,0.9293478261
-1.1371178515,0.1357974045,-0.3254542303,-1.719761335,-1.4437799597,-0.1201895789,0.5704919983,0.7407407407,0.8043478261,0.7037037037,0.9402173913,0.5,0.9293478261
-1.2102971594,1.1202552603,-3.5189891459,-0.5514112882,2.7473441281,-1.296735612,0.3238043723,0.7314814815,0.6630434783,0.7175925926,0.8695652174,0.5231481481,0.8532608696
-1.9481705699,0.9168561243,0.5330520176,-0.21656287,0.0519628048,-1.6608487832,-1.3567986894,0.7638888889,0.6576086957,0.7268518519,0.8695652174,0.5555555556,0.8586956522
-1.4583622813,0.8676534183,0.3457907028,-0.9775479663,-1.319659019,-0.2963966305,-1.1533305336,0.7453703704,0.6630434783,0.7361111111,0.8695652174,0.5462962963,0.8532608696
-0.107537854,0.1651353771,-1.369321706,-1.1778593041,0.5692292908,-1.4895194559,2.646670793,0.6666666667,0.3641304348,0.6342592593,0.1847826087,0.4907407407,0.8586956522
-1.5343370106,-0.2961849866,-3.4775939842,-1.737551132,2.1282242647,-0.4028893301,3.086775403,0.75,0.652173913,0.7361111111,0.8695652174,0.537037037,0.8260869565
-0.1111469655,0.0963474334,-0.5359509839,-1.9665826467,1.5054942004,-0.1001784266,-2.4340829069,0.7268518519,0.652173913,0.7314814815,0.8586956522,0.5277777778,0.8641304348
-1.5787235494,0.8656892871,0.4695783196,-1.1428243469,2.4111412705,-1.8743452298,-1.3900627942,0.7546296296,0.6684782609,0.7407407407,0.8641304348,0.5555555556,0.8586956522
0.4074221149,1.0618317216,0.0953425528,-0.3232687278,-2.5825532763,-1.0222014444,1.2437683062,0.7407407407,0.6630434783,0.7361111111,0.875,0.5416666667,0.847826087
-2.0985208796,0.7796331615,0.1346625614,-0.8178580446,-2.9451720617,-1.3784177622,-1.0130393493,0.7592592593,0.652173913,0.7361111111,0.8641304348,0.5416666667,0.847826087
0.3720049665,0.6591169889,-1.6006553657,-0.5657449693,-2.4773794537,-0.7862502623,-1.9739453732,0.712962963,0.6576086957,0.6574074074,0.6684782609,0.5138888889,0.8695652174
-1.8472668587,0.435012431,-1.8719508459,-1.6495004451,1.8025536273,-0.8219959861,1.085697177,0.7361111111,0.6576086957,0.75,0.8641304348,0.5277777778,0.8641304348
-1.8352813323,-0.1769089571,-3.6630734923,-0.4206047252,0.9630366104,-1.4558407187,-1.746206182,0.7037037037,0.6413043478,0.5555555556,0.7065217391,0.5324074074,0.8152173913
0.1848287299,0.8445604765,-0.4327014153,-0.5533811707,0.0587693106,-1.7068936966,2.6240216027,0.7268518519,0.6630434783,0.7175925926,0.875,0.5277777778,0.8586956522
-0.5967946388,0.8484322228,-2.6570968268,-1.0666878078,-2.6778608194,-1.8207418066,3.1357649453,0.7175925926,0.6739130435,0.7175925926,0.8913043478,0.5138888889,0.875
-0.3011035431,0.9213393182,0.338752607,-0.2941559948,-0.7313537754,-1.7015384083,-1.5586288465,0.7222222222,0.6576086957,0.7222222222,0.875,0.5231481481,0.8695652174
-0.8698146469,0.5195377093,-0.9304153551,-1.4367142157,2.7873002697,-0.1406386481,2.4917836611,0.712962963,0.652173913,0.7175925926,0.875,0.5185185185,0.8695652174
-0.0668856165,0.3974199611,-0.0216130198,-0.8199530086,0.7451849972,-1.8208003483,-2.773795125,0.7175925926,0.6630434783,0.7083333333,0.8695652174,0.5138888889,0.847826087
-0.2951069137,0.6038044754,-2.0656687729,-1.5299716945,-1.2871212705,-1.1593995139,-1.4272953599,0.712962963,0.6684782609,0.7037037037,0.8804347826,0.5185185185,0.8315217391
-0.4658511879,-0.2431807837,-1.8964952337,-0.5379342736,-2.2365239394,-1.9795976544,0.0745638958,0.7314814815,0.6739130435,0.7314814815,0.875,0.5185185185,0.8532608696
-0.7260999284,0.13062786,-2.7023192259,-1.049154894,1.7031102158,-1.3712896524,1.7012803657,0.7361111111,0.6793478261,0.7314814815,0.8858695652,0.5462962963,0.8695652174
-1.412438711,-0.0947349247,-1.2392327024,-1.2905498488,-0.0014201438,-0.833534497,-1.9759823272,0.7268518519,0.6576086957,0.7222222222,0.8641304348,0.5277777778,0.8369565217
-0.0738280332,0.1257603379,0.48531345,-0.7161679939,0.7598073272,-1.622762822,1.8819505393,0.712962963,0.652173913,0.7083333333,0.8532608696,0.5277777778,0.8532608696
-0.7097249386,0.2285354086,-1.3531010321,-0.5660605532,-1.319131621,-0.6353474128,-0.6359036504,0.7268518519,0.6576086957,0.7222222222,0.8695652174,0.5231481481,0.847826087
-0.9183906093,1.2031843414,0.0359586229,-0.2333212438,1.83282903,-1.4443679022,2.7462853835,0.7361111111,0.6630434783,0.7314814815,0.875,0.5324074074,0.8369565217
-0.3800296256,0.6128411141,-1.1650997977,-1.4331385018,0.1558485734,-1.0764104754,2.9996458967,0.6944444444,0.5815217391,0.6898148148,0.7934782609,0.4953703704,0.7880434783
-1.2351961398,0.7286071888,-2.6844833607,-0.3506655094,-0.8208167677,-0.1067189519,-1.7657063958,0.7268518519,0.5923913043,0.7222222222,0.8097826087,0.5324074074,0.7826086957
-0.3867820514,0.9393590897,-3.6291162107,-0.5231327932,2.5469568163,-1.4389602275,-2.2987172508,0.7175925926,0.5923913043,0.662037037,0.6467391304,0.5138888889,0.7826086957
-1.4642246256,-0.2503941657,-0.1625938889,-1.13384192,1.6743027519,-0.7820268664,-2.0575718008,0.7314814815,0.5923913043,0.7175925926,0.8043478261,0.5277777778,0.7880434783
-0.4649350084,0.2498091004,-2.2119867843,-2.0701049327,-0.9929432788,-0.4863073539,0.3474864603,0.7222222222,0.5923913043,0.712962963,0.7934782609,0.5185185185,0.8043478261
-0.4391996948,0.112069448,-1.1656168329,-1.4908893725,-0.7413988848,-1.2621285193,-0.5380792576,0.6990740741,0.5869565217,0.7083333333,0.7934782609,0.5092592593,0.7663043478
-1.041206044,1.2444275131,-0.2348650026,-0.5912429853,2.8141918522,-1.8192672436,-1.2611532604,0.7361111111,0.5923913043,0.7361111111,0.8206521739,0.5324074074,0.7826086957
-1.9574400453,0.8465206656,-3.2927266718,-0.755775074,0.7127027285,-1.7985418872,1.7505889938,0.7268518519,0.597826087,0.7314814815,0.8097826087,0.5231481481,0.75
-0.9691908027,0.1680485588,-3.7246377141,-1.365877917,-3.1190873749,-0.494997061,0.6876618997,0.712962963,0.5869565217,0.6712962963,0.6467391304,0.5324074074,0.75
-1.1631533206,-0.0378567134,-0.8213311096,-1.6783570031,-2.2742588097,-0.1660681993,0.6447511946,0.7268518519,0.6032608696,0.7268518519,0.8206521739,0.5231481481,0.7554347826
0.0949265062,0.6674442655,-0.9044962565,-0.5727988255,-2.7759523528,-1.3236336298,-0.7105766287,0.7175925926,0.6032608696,0.712962963,0.8206521739,0.5138888889,0.7880434783
0.3632311117,0.2427140181,-0.4772568696,-1.9434691325,-2.7178474469,-0.2228955383,3.1042525444,0.712962963,0.5815217391,0.7037037037,0.7989130435,0.5185185185,0.777173913
-1.9878015779,1.2455777895,0.2658501555,-1.4488185571,2.0924488401,-1.8060725478,0.4061471975,0.7685185185,0.5652173913,0.7037037037,0.6304347826,0.5462962963,0.7880434783
-1.4417072846,0.6803411123,-0.5812541652,-0.2685465327,-0.0241391563,-1.4033683536,-1.1069292195,0.7407407407,0.5923913043,0.7268518519,0.8152173913,0.537037037,0.7934782609
-1.4015117095,0.799859871,0.1224396668,-0.3865924583,2.8593372759,-0.9607115797,-2.777040461,0.7546296296,0.5869565217,0.7546296296,0.8152173913,0.5462962963,0.777173913
-0.8391260391,0.7136919523,0.0884145253,-0.6887694324,-2.6067681239,-1.7472191754,-1.5191528477,0.712962963,0.5923913043,0.712962963,0.8152173913,0.5046296296,0.8206521739
-0.7791545522,-0.2274626191,-1.7393760549,-1.5451058052,2.0911782284,-1.8856967054,1.3406888512,0.7222222222,0.5869565217,0.6759259259,0.652173913,0.5185185185,0.7880434783
0.2215333859,0.9845691974,-1.5863393717,-1.4563675654,1.2266031657,-1.8305382308,-0.096022932,0.7083333333,0.5923913043,0.7083333333,0.8152173913,0.5138888889,0.7989130435
-0.035001686,-0.3080335553,-0.1334407933,-2.0532454843,0.1892447197,-1.6909458489,-2.5352140957,0.7453703704,0.6032608696,0.7453703704,0.8260869565,0.5509259259,0.7934782609
-1.0802236413,-0.0955295084,-3.0234822393,-0.2678774234,2.4472344833,-0.6685585655,2.4203656916,0.7361111111,0.597826087,0.7361111111,0.8043478261,0.5324074074,0.777173913
-1.6931684056,0.2252985333,-0.772828442,-1.867412307,-2.6829815433,-1.1616217513,1.5744356837,0.7407407407,0.5869565217,0.7361111111,0.7989130435,0.537037037,0.7608695652
-1.7334532649,0.9408931918,-2.9853427981,-0.6707435939,-1.3822454135,-0.1712984698,-1.5283372727,0.712962963,0.597826087,0.7222222222,0.8206521739,0.5138888889,0.7934782609
-2.0943055007,0.3345566856,-0.2137560053,-2.0556712886,0.9063047951,-0.5337297694,-1.9022404479,0.7222222222,0.5923913043,0.712962963,0.8043478261,0.5231481481,0.777173913
-1.7093537715,-0.2725394258,-3.5287037725,-0.2927826019,-3.0547256094,-1.9790300172,0.952397369,0.7037037037,0.6032608696,0.5601851852,0.6847826087,0.5185185185,0.7608695652
-2.0670270666,0.748930196,-0.4629440022,-0.48232076,0.1623126437,-0.7629963086,2.3392006281,0.7407407407,0.6086956522,0.7407407407,0.8369565217,0.5277777778,0.8043478261
-1.8009070336,0.3107741801,-0.8414415247,-0.8617624079,-2.2931741181,-0.7810363833,-0.9546534374,0.7361111111,0.6032608696,0.7083333333,0.8152173913,0.5277777778,0.7880434783
-1.161993691,0.1284691716,-0.8980716052,-1.7378297787,2.4257861118,-1.9288180942,-1.4521008036,0.75,0.597826087,0.75,0.8152173913,0.5416666667,0.7989130435
-1.4699799297,-0.2452001446,-2.4458688359,-1.5337867127,-2.9273090932,-0.7810549641,0.2124856487,0.75,0.6032608696,0.7361111111,0.8260869565,0.5462962963,0.7663043478
-0.3052190885,-0.2953925138,0.1393948348,-0.4079490953,-1.7848032815,-1.7592331877,2.258091432,0.7175925926,0.597826087,0.7268518519,0.7989130435,0.5277777778,0.7663043478
-1.1591970851,0.6291298189,-2.448846211,-0.6161170634,1.8773188616,-1.7090749331,0.658840503,0.7361111111,0.6086956522,0.7407407407,0.8152173913,0.5324074074,0.7826086957
-0.5232703531,0.8953472794,-0.8648391439,-1.7744527694,2.7760169377,-1.6966809985,-2.6673819943,0.7222222222,0.5923913043,0.7314814815,0.8043478261,0.5324074074,0.7554347826
-1.0856317749,0.4036794704,-3.515926193,-1.5287985899,1.571251878,-0.1194374351,-2.6269583362,0.7314814815,0.6032608696,0.6990740741,0.7065217391,0.537037037,0.7717391304
-1.6599793027,-0.0825557089,-3.5461375473,-1.3866209,2.2480313452,-0.5440647789,-3.0822162963,0.7361111111,0.597826087,0.75,0.8152173913,0.537037037,0.7826086957
-0.9594614047,-0.1943118557,0.4878431476,-0.2754852678,2.5062531571,-0.6703052853,-0.0544197172,0.7407407407,0.6032608696,0.7314814815,0.8097826087,0.5416666667,0.8043478261
-1.1775336213,0.3191852965,-0.3283992603,-1.9312209126,-2.911175958,-1.3709305744,0.4267677023,0.7407407407,0.597826087,0.7361111111,0.8152173913,0.5462962963,0.7826086957
-0.8427700585,0.988614123,0.4449495424,-0.3797417939,-1.4786415784,-1.5968896477,-0.3748850917,0.7314814815,0.6032608696,0.7314814815,0.8152173913,0.5277777778,0.7880434783
-0.3381039478,0.8765206231,-0.6578891257,-0.3097869714,-0.7241847117,-0.2603357994,-2.1041647058,0.7361111111,0.6141304348,0.712962963,0.8152173913,0.5277777778,0.8152173913
-0.6736643278,0.0400104491,-0.9136615263,-2.0325675722,0.3396953521,-1.750711974,-0.926623077,0.7175925926,0.6032608696,0.7222222222,0.8152173913,0.5185185185,0.7934782609
-1.8267461537,0.8904430037,-2.0573208255,-1.3315012699,-1.5890451517,-1.6849977976,1.2985714865,0.7268518519,0.6032608696,0.7222222222,0.8206521739,0.5185185185,0.8152173913
-0.375122976,1.0958140933,-1.1705690998,-1.4124316056,1.2668668713,-1.2387622202,-1.0723598728,0.7268518519,0.6141304348,0.712962963,0.8206521739,0.5277777778,0.8043478261
-1.7087635477,-0.1123405371,0.0661213115,-2.073323173,0.1808774076,-1.2700203261,2.5174581719,0.7361111111,0.597826087,0.7407407407,0.8152173913,0.5324074074,0.777173913
-0.1051651627,0.025918484,-1.987330725,-2.1142180332,2.4454671159,-1.9461248093,0.7954970497,0.7222222222,0.6032608696,0.7175925926,0.8097826087,0.5277777778,0.7989130435
-1.1683478383,0.7638271674,-3.4555669421,-0.1695198167,2.3637504635,-1.5328410381,0.1796738415,0.7268518519,0.6086956522,0.7361111111,0.8152173913,0.5277777778,0.7880434783
-1.9819057394,1.1976881166,-1.5436770074,-0.6625232324,-2.4969722966,-0.261065443,-1.1087091037,0.7361111111,0.597826087,0.7407407407,0.8206521739,0.5277777778,0.8043478261
-0.759410468,0.786629216,-1.587458483,-1.1004491036,-2.789513991,-1.4372313935,2.0922320342,0.7314814815,0.597826087,0.7222222222,0.8152173913,0.5231481481,0.8097826087
-0.3315368459,1.1730391597,-1.0145539913,-1.8531946181,-2.0656753458,-1.3012861378,-0.498543642,0.7361111111,0.6032608696,0.7314814815,0.8097826087,0.5416666667,0.8043478261
-0.3280006795,-0.1586763104,0.5072489027,-1.3094070783,-2.48088267,-1.478607832,0.9151111289,0.7314814815,0.597826087,0.7361111111,0.8097826087,0.537037037,0.7934782609
-1.5267626257,0.9461277117,-0.7188955523,-0.6343229685,-0.6508404828,-0.5836626415,2.1890764591,0.7361111111,0.6086956522,0.7361111111,0.8260869565,0.5324074074,0.7989130435
-1.2393459614,0.2810602126,-3.6506352164,-0.6339616703,-0.8410677422,-1.9765814896,2.3621772561,0.7314814815,0.6086956522,0.7268518519,0.8260869565,0.537037037,0.7663043478
0.3254580868,0.0691830172,0.1261091298,-0.4218637502,2.9624863087,-0.4521784083,2.4891167425,0.7361111111,0.597826087,0.7361111111,0.7989130435,0.5416666667,0.8043478261
-0.1839101842,-0.3008880645,-0.831728359,-1.6433127558,0.8127177767,-1.4771847858,-1.7754771042,0.712962963,0.6032608696,0.7222222222,0.8152173913,0.5277777778,0.7717391304
-2.0276212007,-0.1896067944,-1.5324097971,-0.8705758016,-0.1083387361,-0.4556549681,0.4486998506,0.7638888889,0.5489130435,0.7824074074,0.75,0.5555555556,0.722826087
-0.1328512854,0.7009086584,-1.6785953894,-1.1205535838,1.9280515586,-1.5261358658,-2.4122511191,0.7222222222,0.6032608696,0.7222222222,0.8097826087,0.537037037,0.7826086957
-0.2790345827,0.0970298023,-0.4507293657,-1.3682495692,0.2887356834,-1.2887936143,2.2375949462,0.7175925926,0.6032608696,0.7175925926,0.8097826087,0.5277777778,0.7880434783
-0.01268443,0.2928698322,-1.8267741806,-1.4342740696,1.1432166509,-0.4758843562,2.342934905,0.7037037037,0.3913043478,0.6759259259,0.1630434783,0.5185185185,0.777173913
-0.5530821898,0.512033108,-1.5146019466,-0.6765767371,2.7245573415,-1.8168455569,-0.1781926472,0.7314814815,0.597826087,0.7268518519,0.8043478261,0.5277777778,0.7336956522
0.3828633754,1.0976016274,-1.4107727681,-1.1835614156,-2.9526235388,-1.4759984667,-2.1340315901,0.7083333333,0.4130434783,0.6805555556,0.2065217391,0.5324074074,0.7282608696
